classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
475750406,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:16:46 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:16:34.039Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:16:46.550Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:15:50.008Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":956.1453247070312,""y"":664.3941650390625,""tool"":0,""frame"":0,""width"":28.76666259765625,""height"":46.026611328125,""details"":[],""tool_label"":""Satellite""},{""x"":289.9101257324219,""y"":356.0158386230469,""tool"":1,""frame"":0,""width"":44.875946044921875,""height"":62.13592529296875,""details"":[],""tool_label"":""Meteor""}]}]","{""86468402"":{""retired"":null,""Filename"":""20170316_205726_AGO.jpg""}}",86468402
475750444,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:16:56 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:16:46.767Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:16:56.174Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:15:50.008Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":647.7670288085938,""y"":339.9065246582031,""tool"":0,""frame"":0,""width"":31.06793212890625,""height"":26.465301513671875,""details"":[],""tool_label"":""Satellite""},{""x"":693.7936401367188,""y"":5.062934875488281,""tool"":1,""frame"":0,""width"":17.25994873046875,""height"":36.8212890625,""details"":[],""tool_label"":""Meteor""}]}]","{""86468507"":{""retired"":null,""Filename"":""20171225_041929_ARBO.jpg""}}",86468507
475750534,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:17:16 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:16:56.325Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:17:16.407Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:15:50.008Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":989.5145874023438,""y"":339.90655517578125,""tool"":0,""frame"":0,""width"":16.109375,""height"":26.46527099609375,""details"":[],""tool_label"":""Satellite""},{""x"":980.309326171875,""y"":365.2211608886719,""tool"":1,""frame"":0,""width"":29.917236328125,""height"":26.465301513671875,""details"":[],""tool_label"":""Meteor""},{""x"":558.01513671875,""y"":717.3247680664062,""tool"":0,""frame"":0,""width"":29.91729736328125,""height"":32.2186279296875,""details"":[],""tool_label"":""Satellite""}]}]","{""86468235"":{""retired"":null,""Filename"":""20160811_210818_AGO.jpg""}}",86468235
475750561,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:17:25 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:17:16.966Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:17:25.663Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:15:50.008Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":812.3121337890625,""y"":309.9892272949219,""tool"":0,""frame"":0,""width"":32.2186279296875,""height"":28.766632080078125,""details"":[],""tool_label"":""Satellite""},{""x"":861.790771484375,""y"":719.6260986328125,""tool"":1,""frame"":0,""width"":19.561279296875,""height"":85.14923095703125,""details"":[],""tool_label"":""Meteor""}]}]","{""86468480"":{""retired"":null,""Filename"":""20171217_234811_ARBO.jpg""}}",86468480
475750595,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:17:34 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:17:25.910Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:17:34.823Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:15:50.008Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":953.843994140625,""y"":545.8756103515625,""tool"":0,""frame"":0,""width"":23.0133056640625,""height"":25.31463623046875,""details"":[],""tool_label"":""Satellite""},{""x"":200.15823364257812,""y"":200.676025390625,""tool"":1,""frame"":0,""width"":32.2186279296875,""height"":25.31463623046875,""details"":[],""tool_label"":""Meteor""}]}]","{""86468165"":{""retired"":null,""Filename"":""20160729_010108_AGO.jpg""}}",86468165
475750617,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:17:42 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:17:35.273Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:17:41.999Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:15:50.008Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":907.8173828125,""y"":333.0025329589844,""tool"":0,""frame"":0,""width"":49.4786376953125,""height"":52.93060302734375,""details"":[],""tool_label"":""Satellite""},{""x"":425.6886291503906,""y"":36.130897521972656,""tool"":1,""frame"":0,""width"":32.2186279296875,""height"":77.09457397460938,""details"":[],""tool_label"":""Meteor""}]}]","{""86468381"":{""retired"":null,""Filename"":""20170101_204758_AGO.jpg""}}",86468381
475750638,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:17:50 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:17:42.214Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:17:49.856Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:17:35.151Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":969.9533081054688,""y"":602.2582397460938,""tool"":0,""frame"":0,""width"":39.12261962890625,""height"":52.93060302734375,""details"":[],""tool_label"":""Satellite""},{""x"":442.9486083984375,""y"":185.71737670898438,""tool"":1,""frame"":0,""width"":41.4239501953125,""height"":85.14923095703125,""details"":[],""tool_label"":""Meteor""}]}]","{""86468288"":{""retired"":null,""Filename"":""20160901_011957_AGO.jpg""}}",86468288
475750667,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:18:03 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:17:50.086Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:18:03.143Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:17:35.151Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":676.53369140625,""y"":100.56815338134766,""tool"":0,""frame"":0,""width"":26.46527099609375,""height"":26.465301513671875,""details"":[],""tool_label"":""Satellite""},{""x"":723.7109375,""y"":918.691162109375,""tool"":0,""frame"":0,""width"":21.86260986328125,""height"":23.0133056640625,""details"":[],""tool_label"":""Satellite""},{""x"":482.07122802734375,""y"":584.9982299804688,""tool"":1,""frame"":0,""width"":40.27325439453125,""height"":32.2186279296875,""details"":[],""tool_label"":""Meteor""}]}]","{""86468194"":{""retired"":null,""Filename"":""20160806_214139_AGO.jpg""}}",86468194
475750694,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:18:12 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:18:03.365Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:18:12.365Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:17:35.151Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":837.6268310546875,""y"":892.2258911132812,""tool"":0,""frame"":0,""width"":46.026611328125,""height"":42.5745849609375,""details"":[],""tool_label"":""Satellite""},{""x"":905.5160522460938,""y"":561.9849243164062,""tool"":1,""frame"":0,""width"":63.28656005859375,""height"":73.642578125,""details"":[],""tool_label"":""Meteor""}]}]","{""86468271"":{""retired"":null,""Filename"":""20160825_223407_AGO.jpg""}}",86468271
475750744,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:18:26 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:18:12.598Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:18:26.457Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:17:35.151Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":581.0284423828125,""y"":45.336219787597656,""tool"":0,""frame"":0,""width"":23.0133056640625,""height"":17.259979248046875,""details"":[],""tool_label"":""Satellite""},{""x"":630.507080078125,""y"":55.69220733642578,""tool"":0,""frame"":0,""width"":21.86260986328125,""height"":19.561309814453125,""details"":[],""tool_label"":""Satellite""},{""x"":660.42431640625,""y"":897.9791870117188,""tool"":0,""frame"":0,""width"":23.0133056640625,""height"":20.71197509765625,""details"":[],""tool_label"":""Satellite""},{""x"":449.85260009765625,""y"":555.0809326171875,""tool"":1,""frame"":0,""width"":33.369293212890625,""height"":20.71197509765625,""details"":[],""tool_label"":""Meteor""}]}]","{""86468328"":{""retired"":null,""Filename"":""20161007_195434_AGO.jpg""}}",86468328
475750769,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:18:35 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:18:26.693Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:18:35.238Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:17:35.151Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":292.2114562988281,""y"":242.0999755859375,""tool"":1,""frame"":0,""width"":40.273284912109375,""height"":34.51995849609375,""details"":[],""tool_label"":""Meteor""},{""x"":1010.2265625,""y"":387.08380126953125,""tool"":0,""frame"":0,""width"":20.7120361328125,""height"":29.91729736328125,""details"":[],""tool_label"":""Satellite""}]}]","{""86468091"":{""retired"":null,""Filename"":""20170823_190207_KNM.jpg""}}",86468091
475750803,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:18:45 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:18:35.774Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:18:45.062Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:17:35.151Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":936.583984375,""y"":313.44122314453125,""tool"":0,""frame"":0,""width"":28.76666259765625,""height"":35.670623779296875,""details"":[],""tool_label"":""Satellite""},{""x"":791.6002197265625,""y"":598.8062133789062,""tool"":0,""frame"":0,""width"":26.46527099609375,""height"":36.8212890625,""details"":[],""tool_label"":""Satellite""},{""x"":934.28271484375,""y"":578.09423828125,""tool"":1,""frame"":0,""width"":43.7252197265625,""height"":81.697265625,""details"":[],""tool_label"":""Meteor""}]}]","{""86468313"":{""retired"":null,""Filename"":""20160927_192102_AGO.jpg""}}",86468313
475750841,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:18:54 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:18:45.366Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:18:54.398Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:17:35.151Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":423.3872985839844,""y"":144.29342651367188,""tool"":0,""frame"":0,""width"":27.615966796875,""height"":32.2186279296875,""details"":[],""tool_label"":""Satellite""},{""x"":494.7285461425781,""y"":781.7620239257812,""tool"":1,""frame"":0,""width"":66.73861694335938,""height"":72.49188232421875,""details"":[],""tool_label"":""Meteor""}]}]","{""86468483"":{""retired"":null,""Filename"":""20171218_025955_ARBO.jpg""}}",86468483
475750881,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:19:02 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:18:54.582Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:19:02.718Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:17:35.151Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":304.8687744140625,""y"":293.8799133300781,""tool"":0,""frame"":0,""width"":28.766632080078125,""height"":33.369293212890625,""details"":[],""tool_label"":""Satellite""},{""x"":843.380126953125,""y"":906.0338745117188,""tool"":0,""frame"":0,""width"":25.31463623046875,""height"":23.0133056640625,""details"":[],""tool_label"":""Satellite""},{""x"":724.861572265625,""y"":21.17224884033203,""tool"":1,""frame"":0,""width"":47.17730712890625,""height"":50.6292724609375,""details"":[],""tool_label"":""Meteor""}]}]","{""86468218"":{""retired"":null,""Filename"":""20160808_204641_AGO.jpg""}}",86468218
475750905,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:19:07 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:19:02.973Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:19:07.710Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:17:35.151Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":218.56887817382812,""y"":641.380859375,""tool"":0,""frame"":0,""width"":73.642578125,""height"":49.47857666015625,""details"":[],""tool_label"":""Satellite""}]}]","{""86468244"":{""retired"":null,""Filename"":""20160811_222243_AGO.jpg""}}",86468244
475750966,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:19:20 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:19:08.155Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:19:20.599Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:17:35.151Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":307.17010498046875,""y"":683.9555053710938,""tool"":0,""frame"":0,""width"":29.91729736328125,""height"":42.5745849609375,""details"":[],""tool_label"":""Satellite""},{""x"":399.22332763671875,""y"":625.2715454101562,""tool"":1,""frame"":0,""width"":74.79324340820312,""height"":60.9852294921875,""details"":[],""tool_label"":""Meteor""}]}]","{""86468085"":{""retired"":null,""Filename"":""20171025_001648_VAZEC.jpg""}}",86468085
475751004,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:19:29 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:19:20.847Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:19:29.344Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:19:08.041Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":745.5736083984375,""y"":68.34952545166016,""tool"":0,""frame"":0,""width"":27.615966796875,""height"":25.31463623046875,""details"":[],""tool_label"":""Satellite""},{""x"":667.3283081054688,""y"":705.8180541992188,""tool"":1,""frame"":0,""width"":52.93060302734375,""height"":39.12261962890625,""details"":[],""tool_label"":""Meteor""}]}]","{""86468088"":{""retired"":null,""Filename"":""20171213_210814_KNM.jpg""}}",86468088
475751039,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:19:37 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:19:29.567Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:19:37.366Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:19:08.041Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":604.041748046875,""y"":538.9716186523438,""tool"":0,""frame"":0,""width"":33.3692626953125,""height"":37.97198486328125,""details"":[],""tool_label"":""Satellite""},{""x"":853.7361450195312,""y"":171.90939331054688,""tool"":1,""frame"":0,""width"":51.77996826171875,""height"":54.081268310546875,""details"":[],""tool_label"":""Meteor""}]}]","{""86468094"":{""retired"":null,""Filename"":""20171114_192018_KNM.jpg""}}",86468094
